Word,Count,Salience,Group,Word on Sentiment List #1: List1,Word on Sentiment List #2: List2,Word on Sentiment List #3: List3
ruralfutureshub,2,0.000,,FALSE,FALSE,FALSE
submissions,2,0.000,,FALSE,FALSE,FALSE
den,2,0.000,,FALSE,FALSE,FALSE
bericht,2,0.000,,FALSE,FALSE,FALSE
ökosystemleistungen,2,0.000,,FALSE,FALSE,FALSE
der,2,0.000,,FALSE,FALSE,FALSE
stadt,2,0.000,,FALSE,FALSE,FALSE
gesundheit,2,0.000,,FALSE,FALSE,FALSE
schützen,2,0.000,,FALSE,FALSE,FALSE
und,2,0.000,,FALSE,FALSE,FALSE
lebensqualität,2,0.000,,FALSE,FALSE,FALSE
erhöhen,2,0.000,,FALSE,FALSE,FALSE
gibt,2,0.000,,FALSE,FALSE,FALSE
auch,2,0.000,,FALSE,FALSE,FALSE
als,2,0.000,,FALSE,FALSE,FALSE
langfassung,2,0.000,,FALSE,FALSE,FALSE
alert,2,0.000,,FALSE,FALSE,FALSE
e,2,0.000,,FALSE,FALSE,FALSE
iper,2,0.000,,FALSE,FALSE,FALSE
alumnus,2,0.000,,FALSE,FALSE,FALSE
aaron,2,0.000,,FALSE,FALSE,FALSE
strong,2,0.000,,TRUE,FALSE,FALSE
nicole,2,0.000,,FALSE,FALSE,FALSE
ardoin,2,0.000,,FALSE,FALSE,FALSE
barriers,2,0.000,,FALSE,FALSE,FALSE
incorporating,2,0.000,,FALSE,FALSE,FALSE
coole,2,0.000,,FALSE,FALSE,FALSE
hydrological,2,0.000,,FALSE,FALSE,FALSE
2nd,2,0.000,,FALSE,FALSE,FALSE
reproducible,2,0.000,,FALSE,FALSE,FALSE
reproducibility,2,0.000,,FALSE,FALSE,FALSE
humanities,2,0.000,,FALSE,FALSE,FALSE
platforms,2,0.000,,FALSE,FALSE,FALSE
mandates,2,0.000,,FALSE,FALSE,FALSE
fun,2,0.000,,TRUE,FALSE,FALSE
quantify,2,0.000,,FALSE,FALSE,FALSE
'ecosystem,2,0.000,,FALSE,FALSE,FALSE
necessary,2,0.000,,FALSE,FALSE,FALSE
right,2,0.000,,TRUE,FALSE,FALSE
french,2,0.000,,FALSE,FALSE,FALSE
guiana,2,0.000,,FALSE,FALSE,FALSE
fuzzy,2,0.000,,FALSE,TRUE,FALSE
cognitive,2,0.000,,FALSE,FALSE,FALSE
#globalchange,2,0.000,,FALSE,FALSE,FALSE
limits,2,0.000,,FALSE,TRUE,FALSE
texas,2,0.000,,FALSE,FALSE,FALSE
nearly,2,0.000,,FALSE,FALSE,FALSE
34,2,0.000,,FALSE,FALSE,FALSE
usfs,2,0.000,,FALSE,FALSE,FALSE
short,2,0.000,,FALSE,FALSE,FALSE
rotation,2,0.000,,FALSE,FALSE,FALSE
woody,2,0.000,,FALSE,FALSE,FALSE
poplar,2,0.000,,FALSE,FALSE,FALSE
southeast,2,0.000,,FALSE,FALSE,FALSE
integrated,2,0.000,,TRUE,FALSE,FALSE
posies,2,0.000,,FALSE,FALSE,FALSE
employer,2,0.000,,FALSE,FALSE,FALSE
mississippi,2,0.000,,FALSE,FALSE,FALSE
final,2,0.000,,FALSE,FALSE,FALSE
stage,2,0.000,,FALSE,FALSE,FALSE
initial,2,0.000,,FALSE,FALSE,FALSE
conducted,2,0.000,,FALSE,FALSE,FALSE
june,2,0.000,,FALSE,FALSE,FALSE
technical,2,0.000,,FALSE,FALSE,FALSE
gggi,2,0.000,,FALSE,FALSE,FALSE
pemprov,2,0.000,,FALSE,FALSE,FALSE
kalsel,2,0.000,,FALSE,FALSE,FALSE
grand,2,0.000,,TRUE,FALSE,FALSE
#tahurasultanadam,2,0.000,,FALSE,FALSE,FALSE
benchmark,2,0.000,,FALSE,FALSE,FALSE
proposed,2,0.000,,FALSE,FALSE,FALSE
institutional,2,0.000,,FALSE,FALSE,FALSE
push,2,0.000,,FALSE,FALSE,FALSE
technological,2,0.000,,FALSE,FALSE,FALSE
fixes,2,0.000,,FALSE,FALSE,FALSE
systemic,2,0.000,,FALSE,FALSE,FALSE
distortions,2,0.000,,FALSE,FALSE,FALSE
problems,2,0.000,,FALSE,TRUE,FALSE
political,2,0.000,,FALSE,FALSE,FALSE
thorough,2,0.000,,FALSE,FALSE,FALSE
digesters,2,0.000,,FALSE,FALSE,FALSE
ag's,2,0.000,,FALSE,FALSE,FALSE
ghg,2,0.000,,FALSE,FALSE,FALSE
policymakers,2,0.000,,FALSE,FALSE,FALSE
appropriate,2,0.000,,TRUE,FALSE,FALSE
occasion,2,0.000,,FALSE,FALSE,FALSE
envis,2,0.000,,FALSE,FALSE,FALSE
dept,2,0.000,,FALSE,FALSE,FALSE
ese,2,0.000,,FALSE,FALSE,FALSE
dhanbad,2,0.000,,FALSE,FALSE,FALSE
kidneys,2,0.000,,FALSE,FALSE,FALSE
quiz,2,0.000,,FALSE,FALSE,FALSE
competition,2,0.000,,FALSE,FALSE,FALSE
becoming,2,0.000,,FALSE,FALSE,FALSE
beekeeper,2,0.000,,FALSE,FALSE,FALSE
stingless,2,0.000,,FALSE,FALSE,FALSE
#pollinators,2,0.000,,FALSE,FALSE,FALSE
#stinglessbees,2,0.000,,FALSE,FALSE,FALSE
#scientificnews,2,0.000,,FALSE,FALSE,FALSE
coupled,2,0.000,,FALSE,FALSE,FALSE
unsustainable,2,0.000,,FALSE,TRUE,FALSE
poses,2,0.000,,FALSE,FALSE,FALSE
cold,2,0.000,,FALSE,TRUE,FALSE
#economicvalue,2,0.000,,FALSE,FALSE,FALSE
54,2,0.000,,FALSE,FALSE,FALSE
bear,2,0.000,,FALSE,FALSE,FALSE
pledged,2,0.000,,FALSE,FALSE,FALSE
comply,2,0.000,,FALSE,FALSE,FALSE
#sciencebasedtargets,2,0.000,,FALSE,FALSE,FALSE
reach,2,0.000,,FALSE,FALSE,FALSE
#zeroemissions,2,0.000,,FALSE,FALSE,FALSE
#oceans,2,0.000,,FALSE,FALSE,FALSE
underappreciated,2,0.000,,FALSE,FALSE,FALSE
#policy,2,0.000,,FALSE,FALSE,FALSE
#sids,2,0.000,,FALSE,FALSE,FALSE
rely,2,0.000,,FALSE,FALSE,FALSE
vast,2,0.000,,FALSE,FALSE,FALSE
#cop26,2,0.000,,FALSE,FALSE,FALSE
failed,2,0.000,,FALSE,TRUE,FALSE
safeguards,2,0.000,,FALSE,FALSE,FALSE
let's,2,0.000,,FALSE,FALSE,FALSE
begin,2,0.000,,FALSE,FALSE,FALSE
#lossanddamage,2,0.000,,FALSE,FALSE,FALSE
ago,2,0.000,,FALSE,FALSE,FALSE
samuel,2,0.000,,FALSE,FALSE,FALSE
argued,2,0.000,,FALSE,FALSE,FALSE
permanence,2,0.000,,FALSE,FALSE,FALSE
enduring,2,0.000,,FALSE,FALSE,FALSE
movers,2,0.000,,FALSE,FALSE,FALSE
united,2,0.000,,FALSE,FALSE,FALSE
echoes,2,0.000,,FALSE,FALSE,FALSE
cautions,2,0.000,,FALSE,FALSE,FALSE
reliance,2,0.000,,FALSE,FALSE,FALSE
deserts,2,0.000,,FALSE,FALSE,FALSE
bulldozing,2,0.000,,FALSE,FALSE,FALSE
disturbing,2,0.000,,FALSE,TRUE,FALSE
valley,2,0.000,,FALSE,FALSE,FALSE
fever,2,0.000,,FALSE,TRUE,FALSE
vastness,2,0.000,,FALSE,FALSE,FALSE
corridors,2,0.000,,FALSE,FALSE,FALSE
bigness,2,0.000,,FALSE,FALSE,FALSE
soul,2,0.000,,FALSE,FALSE,FALSE
26,2,0.000,,FALSE,FALSE,FALSE
enero,2,0.000,,FALSE,FALSE,FALSE
el,2,0.000,,FALSE,FALSE,FALSE
enhance,2,0.000,,TRUE,FALSE,FALSE
biosphere,2,0.000,,FALSE,FALSE,FALSE
second,2,0.000,,FALSE,FALSE,FALSE
'#ecosystem,2,0.000,,FALSE,FALSE,FALSE
fully,2,0.000,,FALSE,FALSE,FALSE
revised,2,0.000,,FALSE,FALSE,FALSE
updated,2,0.000,,FALSE,FALSE,FALSE
zoonotic,2,0.000,,FALSE,FALSE,FALSE
growth,2,0.000,,FALSE,FALSE,FALSE
materials,2,0.000,,FALSE,FALSE,FALSE
effect,2,0.000,,FALSE,FALSE,FALSE
nibio_no,2,0.000,,FALSE,FALSE,FALSE
focuses,2,0.000,,FALSE,FALSE,FALSE
pearl,2,0.000,,FALSE,FALSE,FALSE
salmonid,2,0.000,,FALSE,FALSE,FALSE
atlantic,2,0.000,,FALSE,FALSE,FALSE
salmon,2,0.000,,FALSE,FALSE,FALSE
trout,2,0.000,,FALSE,FALSE,FALSE
ecocide,2,0.000,,FALSE,FALSE,FALSE
campaign,2,0.000,,FALSE,FALSE,FALSE
#scienceanden,2,0.000,,FALSE,FALSE,FALSE
vgp61h5ow5,2,0.000,,FALSE,FALSE,FALSE
harm,2,0.000,,FALSE,TRUE,FALSE
self,2,0.000,,FALSE,FALSE,FALSE
roi,2,0.000,,FALSE,FALSE,FALSE
specifically,2,0.000,,FALSE,FALSE,FALSE
hydrogen,2,0.000,,FALSE,FALSE,FALSE
compelling,2,0.000,,FALSE,FALSE,FALSE
#energypolicy,2,0.000,,FALSE,FALSE,FALSE
#energyrevolution,2,0.000,,FALSE,FALSE,FALSE
#greenhydrogen,2,0.000,,FALSE,FALSE,FALSE
#shibarmy,2,0.000,,FALSE,FALSE,FALSE
best,2,0.000,,TRUE,FALSE,FALSE
allowing,2,0.000,,FALSE,FALSE,FALSE
wait,2,0.000,,FALSE,FALSE,FALSE
#birds,2,0.000,,FALSE,FALSE,FALSE
european,2,0.000,,FALSE,FALSE,FALSE
alps,2,0.000,,FALSE,FALSE,FALSE
decreased,2,0.000,,FALSE,FALSE,FALSE
abandonment,2,0.000,,FALSE,FALSE,FALSE
remained,2,0.000,,FALSE,FALSE,FALSE
#landscaperesearch,2,0.000,,FALSE,FALSE,FALSE
mtsw,2,0.000,,FALSE,FALSE,FALSE
ve,2,0.000,,FALSE,FALSE,FALSE
upon,2,0.000,,FALSE,FALSE,FALSE
desert,2,0.000,,FALSE,TRUE,FALSE
unwind,2,0.000,,FALSE,FALSE,FALSE
#coralbleaching,2,0.000,,FALSE,FALSE,FALSE
news,2,0.000,,FALSE,FALSE,FALSE
carocampoa,2,0.000,,FALSE,FALSE,FALSE
explain,2,0.000,,FALSE,FALSE,FALSE
cacao,2,0.000,,FALSE,FALSE,FALSE
combining,2,0.000,,FALSE,FALSE,FALSE
version,2,0.000,,FALSE,FALSE,FALSE
predation,2,0.000,,FALSE,FALSE,FALSE
beneficial,2,0.000,,TRUE,FALSE,FALSE
hunting,2,0.000,,FALSE,FALSE,FALSE
seminar,2,0.000,,FALSE,FALSE,FALSE
#bayesiannetworks,2,0.000,,FALSE,FALSE,FALSE
#eosystemservices,2,0.000,,FALSE,FALSE,FALSE
fossil,2,0.000,,FALSE,FALSE,FALSE
#bioeconomy,2,0.000,,FALSE,FALSE,FALSE
chain,2,0.000,,FALSE,FALSE,FALSE
perspective,2,0.000,,FALSE,FALSE,FALSE
koen,2,0.000,,FALSE,FALSE,FALSE
kramer,2,0.000,,FALSE,FALSE,FALSE
fnpwur,2,0.000,,FALSE,FALSE,FALSE
presents,2,0.000,,FALSE,FALSE,FALSE
italy,2,0.000,,FALSE,FALSE,FALSE
livestock,2,0.000,,FALSE,FALSE,FALSE
joyohana,2,0.000,,FALSE,FALSE,FALSE
katehelmstedt,2,0.000,,FALSE,FALSE,FALSE
understand,2,0.000,,FALSE,FALSE,FALSE
discusses,2,0.000,,FALSE,FALSE,FALSE
thus,2,0.000,,FALSE,FALSE,FALSE
incorporated,2,0.000,,FALSE,FALSE,FALSE
propagated,2,0.000,,FALSE,FALSE,FALSE
answer,2,0.000,,FALSE,FALSE,FALSE
espartnership,2,0.000,,FALSE,FALSE,FALSE
#ecoservices,2,0.000,,FALSE,FALSE,FALSE
wahomeken,2,0.000,,FALSE,FALSE,FALSE
rifaeerasheed,2,0.000,,FALSE,FALSE,FALSE
robert_costanza,2,0.000,,FALSE,FALSE,FALSE
source,2,0.000,,FALSE,FALSE,FALSE
worked,2,0.000,,TRUE,FALSE,FALSE
experience,2,0.000,,FALSE,FALSE,FALSE
limb,2,0.000,,FALSE,FALSE,FALSE
#animalcarbon,2,0.000,,FALSE,FALSE,FALSE
discounting,2,0.000,,FALSE,FALSE,FALSE
regardless,2,0.000,,FALSE,FALSE,FALSE
indirect,2,0.000,,FALSE,FALSE,FALSE
disaggregating,2,0.000,,FALSE,FALSE,FALSE
assessments,2,0.000,,FALSE,FALSE,FALSE
maria,2,0.000,,FALSE,FALSE,FALSE
brück,2,0.000,,FALSE,FALSE,FALSE
understandings,2,0.000,,FALSE,FALSE,FALSE
fcxvthmvjh,2,0.000,,FALSE,FALSE,FALSE
peterkiefor,2,0.000,,FALSE,FALSE,FALSE
princess_antifa,2,0.000,,FALSE,FALSE,FALSE
exactly,2,0.000,,FALSE,FALSE,FALSE
return,2,0.000,,FALSE,FALSE,FALSE
several,2,0.000,,FALSE,FALSE,FALSE
ecohealthmalawi,2,0.000,,FALSE,FALSE,FALSE
riverhealth,2,0.000,,FALSE,FALSE,FALSE
derive,2,0.000,,FALSE,FALSE,FALSE
concludes,2,0.000,,FALSE,FALSE,FALSE
additional,2,0.000,,FALSE,FALSE,FALSE
essentially,2,0.000,,FALSE,FALSE,FALSE
identify,2,0.000,,FALSE,FALSE,FALSE
involve,2,0.000,,FALSE,FALSE,FALSE
stakeholders,2,0.000,,FALSE,FALSE,FALSE
pressures,2,0.000,,FALSE,FALSE,FALSE
multipurpose,2,0.000,,FALSE,FALSE,FALSE
exploitation,2,0.000,,FALSE,TRUE,FALSE
resilience_ra,2,0.000,,FALSE,FALSE,FALSE
suggest,2,0.000,,FALSE,FALSE,FALSE
mention,2,0.000,,FALSE,FALSE,FALSE
physical,2,0.000,,FALSE,FALSE,FALSE
similar,2,0.000,,FALSE,FALSE,FALSE
finding,2,0.000,,FALSE,FALSE,FALSE
metric,2,0.000,,FALSE,FALSE,FALSE
probably,2,0.000,,FALSE,FALSE,FALSE
amount,2,0.000,,FALSE,FALSE,FALSE
puts,2,0.000,,FALSE,FALSE,FALSE
decompose,2,0.000,,FALSE,FALSE,FALSE
waste,2,0.000,,FALSE,TRUE,FALSE
confining,2,0.000,,FALSE,FALSE,FALSE
feedlots,2,0.000,,FALSE,FALSE,FALSE
poop,2,0.000,,FALSE,FALSE,FALSE
family,2,0.000,,FALSE,FALSE,FALSE
scarabaeidae,2,0.000,,FALSE,FALSE,FALSE
critical,2,0.000,,FALSE,TRUE,FALSE
critically,2,0.000,,FALSE,FALSE,FALSE
identifying,2,0.000,,FALSE,FALSE,FALSE
significative,2,0.000,,FALSE,FALSE,FALSE
rich,2,0.000,,TRUE,FALSE,FALSE
history,2,0.000,,FALSE,FALSE,FALSE
lesson,2,0.000,,FALSE,FALSE,FALSE
believe,2,0.000,,FALSE,FALSE,FALSE
gabrielvarella_,2,0.000,,FALSE,FALSE,FALSE
brenttoderian,2,0.000,,FALSE,FALSE,FALSE
extra,2,0.000,,FALSE,FALSE,FALSE
amongst,2,0.000,,FALSE,FALSE,FALSE
destroy,2,0.000,,FALSE,TRUE,FALSE
nations,2,0.000,,FALSE,FALSE,FALSE
preserve,2,0.000,,FALSE,FALSE,FALSE
places,2,0.000,,FALSE,FALSE,FALSE
permanently,2,0.000,,FALSE,FALSE,FALSE
negatively,2,0.000,,FALSE,FALSE,FALSE
demonstrate,2,0.000,,FALSE,FALSE,FALSE
array,2,0.000,,FALSE,FALSE,FALSE
म,2,0.000,,FALSE,FALSE,FALSE
ए,2,0.000,,FALSE,FALSE,FALSE
प,2,0.000,,FALSE,FALSE,FALSE
अध,2,0.000,,FALSE,FALSE,FALSE
preventing,2,0.000,,FALSE,FALSE,FALSE
fresh,2,0.000,,TRUE,FALSE,FALSE
accompanying,2,0.000,,FALSE,FALSE,FALSE
performance,2,0.000,,FALSE,FALSE,FALSE
indicators,2,0.000,,FALSE,FALSE,FALSE
inc,2,0.000,,FALSE,FALSE,FALSE
bioremediation,2,0.000,,FALSE,FALSE,FALSE
co2,2,0.000,,FALSE,FALSE,FALSE
buffering,2,0.000,,FALSE,FALSE,FALSE
acidification,2,0.000,,FALSE,FALSE,FALSE
sdg,2,0.000,,FALSE,FALSE,FALSE
reimagined,2,0.000,,FALSE,FALSE,FALSE
#foodsystem,2,0.000,,FALSE,FALSE,FALSE
polarise,2,0.000,,FALSE,FALSE,FALSE
portfolio,2,0.000,,FALSE,FALSE,FALSE
#sustainableforestry,2,0.000,,FALSE,FALSE,FALSE
#timber,2,0.000,,FALSE,FALSE,FALSE
yield,2,0.000,,FALSE,FALSE,FALSE
delivered,2,0.000,,FALSE,FALSE,FALSE
equally,2,0.000,,FALSE,FALSE,FALSE
optimally,2,0.000,,FALSE,FALSE,FALSE
fits,2,0.000,,FALSE,FALSE,FALSE
map,2,0.000,,FALSE,FALSE,FALSE
elenabennett,2,0.000,,FALSE,FALSE,FALSE
ricschuster,2,0.000,,FALSE,FALSE,FALSE
bio_diverse,2,0.000,,FALSE,FALSE,FALSE
#ncp,2,0.000,,FALSE,FALSE,FALSE
ecologically,2,0.000,,FALSE,FALSE,FALSE
prairie,2,0.000,,FALSE,FALSE,FALSE
#encore,2,0.000,,FALSE,FALSE,FALSE
wef,2,0.000,,FALSE,FALSE,FALSE
analysed,2,0.000,,FALSE,FALSE,FALSE
dependency,2,0.000,,FALSE,FALSE,FALSE
163,2,0.000,,FALSE,FALSE,FALSE
sectors,2,0.000,,FALSE,FALSE,FALSE
chains,2,0.000,,FALSE,FALSE,FALSE
#risk,2,0.000,,FALSE,FALSE,FALSE
rising,2,0.000,,FALSE,FALSE,FALSE
whitcraftmudlab,2,0.000,,FALSE,FALSE,FALSE
shifting,2,0.000,,FALSE,FALSE,FALSE
discussing,2,0.000,,FALSE,FALSE,FALSE
eelgrass,2,0.000,,FALSE,FALSE,FALSE
fauna,2,0.000,,FALSE,FALSE,FALSE
we've,2,0.000,,FALSE,FALSE,FALSE
identified,2,0.000,,FALSE,FALSE,FALSE
tonne,2,0.000,,FALSE,FALSE,FALSE
remaining,2,0.000,,FALSE,FALSE,FALSE
mathematicians,2,0.000,,FALSE,FALSE,FALSE
theory,2,0.000,,FALSE,FALSE,FALSE
lean,2,0.000,,TRUE,FALSE,FALSE
multiplex,2,0.000,,FALSE,FALSE,FALSE
describe,2,0.000,,FALSE,FALSE,FALSE
problem,2,0.000,,FALSE,TRUE,FALSE
questions,2,0.000,,FALSE,FALSE,FALSE
properties,2,0.000,,FALSE,FALSE,FALSE
system,2,0.000,,FALSE,FALSE,FALSE
carlyziter,2,0.000,,FALSE,FALSE,FALSE
along,2,0.000,,FALSE,FALSE,FALSE
julian0liver,2,0.000,,FALSE,FALSE,FALSE
nice,2,0.000,,TRUE,FALSE,FALSE
far,2,0.000,,FALSE,FALSE,FALSE
leads,2,0.000,,TRUE,FALSE,FALSE
back,2,0.000,,FALSE,FALSE,FALSE
respect,2,0.000,,TRUE,FALSE,FALSE
care,2,0.000,,FALSE,FALSE,FALSE
decades,2,0.000,,FALSE,FALSE,FALSE
investing,2,0.000,,FALSE,FALSE,FALSE
avoid,2,0.000,,FALSE,FALSE,FALSE
breakdown,2,0.000,,FALSE,TRUE,FALSE
billions,2,0.000,,FALSE,FALSE,FALSE
supplying,2,0.000,,FALSE,FALSE,FALSE
#nbiglobalresourcecentre,2,0.000,,FALSE,FALSE,FALSE
launch,2,0.000,,FALSE,FALSE,FALSE
synergies,2,0.000,,FALSE,FALSE,FALSE
vmatiru,2,0.000,,FALSE,FALSE,FALSE
credits,2,0.000,,FALSE,FALSE,FALSE
zalf,2,0.000,,FALSE,FALSE,FALSE
sinopes,2,0.000,,FALSE,FALSE,FALSE
coordinated,2,0.000,,FALSE,FALSE,FALSE
esgovernance,2,0.000,,FALSE,FALSE,FALSE
17th,2,0.000,,FALSE,FALSE,FALSE
learned,2,0.000,,FALSE,FALSE,FALSE
incentive,2,0.000,,FALSE,FALSE,FALSE
instruments,2,0.000,,FALSE,FALSE,FALSE
website,2,0.000,,FALSE,FALSE,FALSE
#paymentsforecosystemservices,2,0.000,,FALSE,FALSE,FALSE
commons,2,0.000,,FALSE,FALSE,FALSE
scope,2,0.000,,FALSE,FALSE,FALSE
mutual,2,0.000,,FALSE,FALSE,FALSE
enrichment,2,0.000,,TRUE,FALSE,FALSE
theories,2,0.000,,FALSE,FALSE,FALSE
fencing,2,0.000,,FALSE,FALSE,FALSE
stock,2,0.000,,FALSE,FALSE,FALSE
regenerating,2,0.000,,FALSE,FALSE,FALSE
bank,2,0.000,,FALSE,FALSE,FALSE
vegetation,2,0.000,,FALSE,FALSE,FALSE
grasses,2,0.000,,FALSE,FALSE,FALSE
rushes,2,0.000,,FALSE,FALSE,FALSE
reeds,2,0.000,,FALSE,FALSE,FALSE
filters,2,0.000,,FALSE,FALSE,FALSE
river's,2,0.000,,FALSE,FALSE,FALSE
kidney,2,0.000,,FALSE,FALSE,FALSE
#fish,2,0.000,,FALSE,FALSE,FALSE
#passes,2,0.000,,FALSE,FALSE,FALSE
#mahseer,2,0.000,,FALSE,FALSE,FALSE
ecologist,2,0.000,,FALSE,FALSE,FALSE
#dam,2,0.000,,FALSE,FALSE,FALSE
v,2,0.000,,FALSE,FALSE,FALSE
#services,2,0.000,,FALSE,FALSE,FALSE
theme,2,0.000,,FALSE,FALSE,FALSE
width,2,0.000,,FALSE,FALSE,FALSE
costly,2,0.000,,FALSE,TRUE,FALSE
#hep,2,0.000,,FALSE,FALSE,FALSE
#green,2,0.000,,FALSE,FALSE,FALSE
#energy,2,0.000,,FALSE,FALSE,FALSE
в,2,0.000,,FALSE,FALSE,FALSE
парков,2,0.000,,FALSE,FALSE,FALSE
зон,2,0.000,,FALSE,FALSE,FALSE
everyone,2,0.000,,FALSE,FALSE,FALSE
word,2,0.000,,FALSE,FALSE,FALSE
brookfield,2,0.000,,FALSE,FALSE,FALSE
zoo,2,0.000,,FALSE,FALSE,FALSE
avians,2,0.000,,FALSE,FALSE,FALSE
admire,2,0.000,,TRUE,FALSE,FALSE
invaluable,2,0.000,,TRUE,FALSE,FALSE
fertilization,2,0.000,,FALSE,FALSE,FALSE
reminder,2,0.000,,FALSE,FALSE,FALSE
#nationalbirdday,2,0.000,,FALSE,FALSE,FALSE
slowing,2,0.000,,FALSE,FALSE,FALSE
securing,2,0.000,,FALSE,FALSE,FALSE
keep,2,0.000,,FALSE,FALSE,FALSE
missing,2,0.000,,FALSE,FALSE,FALSE
picture,2,0.000,,FALSE,FALSE,FALSE
terrestrial,2,0.000,,FALSE,FALSE,FALSE
realms,2,0.000,,FALSE,FALSE,FALSE
enhances,2,0.000,,TRUE,FALSE,FALSE
disrupts,2,0.000,,FALSE,FALSE,FALSE
major,2,0.000,,FALSE,FALSE,FALSE
populus,2,0.000,,FALSE,FALSE,FALSE
spp,2,0.000,,FALSE,FALSE,FALSE
#ecossystemservices,2,0.000,,FALSE,FALSE,FALSE
face,2,0.000,,FALSE,FALSE,FALSE
#landscape,2,0.000,,FALSE,FALSE,FALSE
#climatechanges,2,0.000,,FALSE,FALSE,FALSE
glad,2,0.000,,TRUE,FALSE,FALSE
doc,2,0.000,,FALSE,FALSE,FALSE
usp,2,0.000,,FALSE,FALSE,FALSE
rp,2,0.000,,FALSE,FALSE,FALSE
gives,2,0.000,,FALSE,FALSE,FALSE
early,2,0.000,,FALSE,FALSE,FALSE
registration,2,0.000,,FALSE,FALSE,FALSE
klwwhrtwe0,2,0.000,,FALSE,FALSE,FALSE
#bat,2,0.000,,FALSE,FALSE,FALSE
#conservationist,2,0.000,,FALSE,FALSE,FALSE
#batlover,2,0.000,,FALSE,FALSE,FALSE
#value,2,0.000,,FALSE,FALSE,FALSE
#bats,2,0.000,,FALSE,FALSE,FALSE
#monetary,2,0.000,,FALSE,FALSE,FALSE
#directly,2,0.000,,FALSE,FALSE,FALSE
#indirectly,2,0.000,,FALSE,FALSE,FALSE
#6thibbm,2,0.000,,FALSE,FALSE,FALSE
compensation,2,0.000,,FALSE,FALSE,FALSE
tcddublin,2,0.000,,FALSE,FALSE,FALSE
b,2,0.000,,FALSE,FALSE,FALSE
colombia,2,0.000,,FALSE,FALSE,FALSE
shri,2,0.000,,FALSE,FALSE,FALSE
another,2,0.000,,FALSE,FALSE,FALSE
world's,2,0.000,,FALSE,FALSE,FALSE
destroying,2,0.000,,FALSE,FALSE,FALSE
x,2,0.000,,FALSE,FALSE,FALSE
promoted,2,0.000,,FALSE,FALSE,FALSE
targeted,2,0.000,,FALSE,FALSE,FALSE
causal,2,0.000,,FALSE,FALSE,FALSE
#urbanrivers,2,0.000,,FALSE,FALSE,FALSE
providers,2,0.000,,FALSE,FALSE,FALSE
combined,2,0.000,,FALSE,FALSE,FALSE
remotesens_mdpi,2,0.000,,FALSE,FALSE,FALSE
hackjochen,2,0.000,,FALSE,FALSE,FALSE
tudarmstadt,2,0.000,,FALSE,FALSE,FALSE
monetary,2,0.000,,FALSE,FALSE,FALSE
guessing,2,0.000,,FALSE,FALSE,FALSE
disservices,2,0.000,,FALSE,FALSE,FALSE
forms,2,0.000,,FALSE,FALSE,FALSE
abstract,2,0.000,,FALSE,FALSE,FALSE
plpf9,2,0.000,,FALSE,FALSE,FALSE
extended,2,0.000,,FALSE,FALSE,FALSE
21st,2,0.000,,FALSE,FALSE,FALSE
dec,2,0.000,,FALSE,FALSE,FALSE
include,2,0.000,,FALSE,FALSE,FALSE
#stoichiometry,2,0.000,,FALSE,FALSE,FALSE
#multiplestressors,2,0.000,,FALSE,FALSE,FALSE
#ecotoxicology,2,0.000,,FALSE,FALSE,FALSE
#omics,2,0.000,,FALSE,FALSE,FALSE
unbc,2,0.000,,FALSE,FALSE,FALSE
microbes,2,0.000,,FALSE,FALSE,FALSE
remediation,2,0.000,,FALSE,FALSE,FALSE
industry,2,0.000,,FALSE,FALSE,FALSE
aim,2,0.000,,FALSE,FALSE,FALSE
industrial,2,0.000,,FALSE,FALSE,FALSE
partner,2,0.000,,FALSE,FALSE,FALSE
mentorship,2,0.000,,FALSE,FALSE,FALSE
professionals,2,0.000,,FALSE,FALSE,FALSE
csss_soils,2,0.000,,FALSE,FALSE,FALSE
theprsss,2,0.000,,FALSE,FALSE,FALSE
serestoration,2,0.000,,FALSE,FALSE,FALSE
csee_scee,2,0.000,,FALSE,FALSE,FALSE
bring,2,0.000,,FALSE,FALSE,FALSE
gone,2,0.000,,FALSE,FALSE,FALSE
producers,2,0.000,,FALSE,FALSE,FALSE
exploring,2,0.000,,FALSE,FALSE,FALSE
#biodiversityconservation,2,0.000,,FALSE,FALSE,FALSE
advances,2,0.000,,FALSE,FALSE,FALSE
priorities,2,0.000,,FALSE,FALSE,FALSE
prevent,2,0.000,,FALSE,FALSE,FALSE
priority,2,0.000,,FALSE,FALSE,FALSE
novelties,2,0.000,,FALSE,FALSE,FALSE
combination,2,0.000,,FALSE,FALSE,FALSE
larval,2,0.000,,FALSE,FALSE,FALSE
ground,2,0.000,,FALSE,FALSE,FALSE
tc_africa,2,0.000,,FALSE,FALSE,FALSE
doggerlandman,2,0.000,,FALSE,FALSE,FALSE
nuclear94,2,0.000,,FALSE,FALSE,FALSE
1450,2,0.000,,FALSE,FALSE,FALSE
bat,2,0.000,,FALSE,FALSE,FALSE
ton,2,0.000,,FALSE,FALSE,FALSE
basically,2,0.000,,FALSE,FALSE,FALSE
iucn,2,0.000,,FALSE,FALSE,FALSE
dirty,2,0.000,,FALSE,TRUE,FALSE
web3,2,0.000,,FALSE,FALSE,FALSE
buy,2,0.000,,FALSE,FALSE,FALSE
feed,2,0.000,,FALSE,FALSE,FALSE
logistics,2,0.000,,FALSE,FALSE,FALSE
